0.021116117393125, 0.930797130280258
0.084294639503504, 0.944334301990268
0.146284206151357, 0.956672809429255
0.207610868118579, 0.961400992878868
0.268093037094463, 0.969540293332983
0.328468791920752, 0.971024570602046
0.38956020862111, 0.974457395482306
0.451939358671195, 0.977852415793836
0.512528120676537, 0.9801935408563
0.573669309516924, 0.982035412451817
0.635017054040583, 0.98194725803563
0.695130729301023, 0.98612221152336
0.757436655719715, 0.985710330178224
0.818726490816202, 0.988284764282063
0.879552535418921, 0.98787524285112
0.941145722120074, 0.987871713160241
