0.0026555911683155686, 0.8001185730022952
0.014614583041773016, 0.8058093633384138
0.025783561087001222, 0.8109628976442255
0.03694915138119079, 0.8140837813268534
0.04811670875662857, 0.8183849137584268
0.05572920390503469, 0.8202683940536188
0.0958285922796202, 0.8343364127295898
0.10737524992451092, 0.8378170263954902
0.11816031927945717, 0.8409060269695529
0.12932896947781067, 0.8458628531505403
0.14049554331262434, 0.849573861207641
0.18211067707127213, 0.8599663885712714
0.19327440956650502, 0.8619725928798954
0.20444032770756929, 0.8652901846873475
0.21560395092051057, 0.8672308196210301
0.22676877623865918, 0.8698927176790683
0.23285820408946786, 0.8710585411655265
0.2744719171783253, 0.8805986666549185
0.28563433828605933, 0.8818180384642456
0.2967966501115018, 0.8829718408986312
0.3097364384093143, 0.8853016847137369
0.31810858598992864, 0.8864152634589473
0.3597178965636113, 0.8933138798435567
0.37088075480051164, 0.8947955291526495
0.38204252021449636, 0.895621484712328
0.3935089865138337, 0.8966434271337066
0.4043671438653813, 0.8979290895810994
0.4589610906281608, 0.9036288604930897
0.4703290607981071, 0.9064279733964218
0.4814908262120918, 0.9072539289561005
0.49265281019065954, 0.9082110232656619
0.5372985604590992, 0.9107280130050794
0.5484610908491249, 0.912012954189348
0.5596228562631095, 0.9128389097490266
0.6468862960330513, 0.918533391398105
0.6580500285282841, 0.9205395957067289
0.6692103732724783, 0.9205131493921692
0.6758057234921059, 0.9208581535866527
0.7158862606713957, 0.9236154550852305
0.7270472611093394, 0.9239824250203192
0.7382085893941578, 0.9245461030802322
0.8021331565651624, 0.928132092195778
0.8356156114675355, 0.9289051551263372
0.846268569460204, 0.9288208984795374
0.9005491820365971, 0.9291447019094564
0.9116124841058778, 0.9317674987635711
0.9228750077926892, 0.9321735699025833
0.9969338682723464, 0.9288507325451357
